url,모델명,제품소재,색상,사이즈,제조사,제조국,제조연월,품질보증기준,A/S 책임자와 전화번호,상품특징,대표이미지,판매가,제품 주소재,"크기, 중량",종류,소재,크기
https://www.k-village.co.kr/goods/DWM24256Z1,BASIC (베이직) 여성 반팔 라운드 티셔츠 (Black),"겉감2:폴리우레탄 12% , 겉감1:폴리에스터 100% , 겉감2:나일론 88%",Black,"XS,M,L",(주)아이더,인도네시아,2024년 01월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[부드러운 터치감과 신축성이 우수한 Sorona 잠재권축사 소재가 적용된 여성용 반팔 라운드 티셔츠]
- 착용 계절 : 여름
- 핏 : 타이트 하지 않고 편안하게 입을 수 있는 핏
- 기장 : 일반 기장보다 조금 크롭한 기장감 (S 사이즈 기준 기장 58CM)
- 일상생활부터 아웃도어 활동까지 편안한 착용감과 우수한 흡한속건 기능을 제공합니다.
- 베이직한 디자인과 컬러감으로 활용도가 높은 제품입니다.
- 밑단에는 용융사가 포인트로 적용되었습니다.
- 밑단에 스트링이 내장되어 핏 조절이 가능합니다. 
- 가슴에 와펜이 포인트로 적용되었습니다.",https://contents.k-village.co.kr/Prod/2024/D/DWM24256Z1/DWM24256Z1_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,69000,,,,,
https://www.k-village.co.kr/goods/DWM24262IC,AIRY (에어리) 여성 시어서커 반팔 라운드 티셔츠 (Ice Blue),"겉감1:폴리에스터 92% , 겉감1:폴리우레탄 8% , 겉감2:폴리에스터 100%",ICE BLUE,"S,M",(주)아이더,베트남,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[ICE 원사로 더 시원해진 시어서커 소재가 적용된 여성용 시어서커 반팔 티셔츠]
- 효성의 ICE-Tretch 원사가 적용되어 더 쾌적한 사용감을 선사합니다.
- 요철감과 스트레치가 우수한 시어서커로 한 여름철까지 가벼우면서도 시원하게 착용 가능합니다.
- 여름에는 차가운 에어컨 바람을 막아주는 용도로, 습도가 높은 장마철에는 시어서커 소재의 쾌적한 착용감을 느껴보세요.
- 착용 계절 : 여름
- 핏 : 타이트 하지 않고 편안하게 입을 수 있는 핏
- 기장 : 일반 기장보다 조금 크롭한 기장감 (S 사이즈 기준 기장 56CM)
- 넥 부분은 메쉬 요꼬로 시원하게 착용 가능합니다.
- 밑단에는 스트링이 내장되어 핏 조절이 가능합니다.
- 캥거루 포켓이 있어, 소지품 보관에 용이합니다.
- 등판 중심에 맞주름이 있어 여유로운 핏을 연출해줍니다.
- 가슴에 와펜이 포인트로 적용되어있습니다.
- DWM24357과 셋업 구성된 제품으로, 단품 또는 세트로 착용해보세요.

* ICE-Tretch 설명
 효성의 ICE-Tretch는 통기성과 통풍성, 신축성이 뛰어난 소재로
 원사의 넓고 특수한 단면 모양이 우수한 흡한 속건
 기능을 제공하며, 착장 시 체감 온도를 낮춰주는 기능으로
 여름철에 시원한 촉감을 줍니다.
 또한, 아웃도어 활동 시 최적의 활동성을 유지하기 위해
 자외선 차단 능력이 뛰어난 소재입니다.",https://contents.k-village.co.kr/Prod/2024/D/DWM24262IC/DWM24262IC_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,99000,,,,,
https://www.k-village.co.kr/goods/DMM24357N4,AIRY (에어리) α 시어서커 숏 팬츠 (Navy),"겉감:폴리에스터 92% , 겉감:폴리우레탄 8% , 안감:폴리에스터 100%",Navy,"M,L,XL,XXL",(주)아이더,베트남,2024년 01월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[ICE 원사로 더 시원해진 시어서커 소재가 적용된 남성용 시어서커 숏 팬츠]
- 효성의 ICE-Tretch 원사가 적용되어 더 쾌적한 사용감을 선사합니다.
- 요철감과 스트레치가 우수한 시어서커로 한 여름철까지 가벼우면서도 시원하게 착용 가능합니다.
- 여름에는 차가운 에어컨 바람을 막아주는 용도로, 습도가 높은 장마철에는 시어서커 소재의 쾌적한 착용감을 느껴보세요.
- 착용 계절 : 여름
- 핏 : 레귤러 핏
- 허리는 E-BAND가 적용되어 편하게 착용 가능합니다.
- 시어서커 소재감을 살리면서, 깔끔한 디자인으로 여름철 코디하기 용이합니다.
- DMM24163, DMM24262, DMM24263, DMM24267, DUM24165 시어서커 시리즈 제품과 세트로 착용해보세요.

* ICE-Tretch 설명
 효성의 ICE-Tretch는 통기성과 통풍성, 신축성이 뛰어난 소재로
 원사의 넓고 특수한 단면 모양이 우수한 흡한 속건
 기능을 제공하며, 착장 시 체감 온도를 낮춰주는 기능으로
 여름철에 시원한 촉감을 줍니다.
 또한, 아웃도어 활동 시 최적의 활동성을 유지하기 위해
 자외선 차단 능력이 뛰어난 소재입니다.",https://contents.k-village.co.kr/Prod/2024/D/DMM24357N4/DMM24357N4_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,99000,,,,,
https://www.k-village.co.kr/goods/DMP24302KE,ESSENTIAL (에센셜) 남성 카고 팬츠 (K.Beige),겉감:나일론 93% 폴리우레탄 7% / 안감:폴리에스터 100% / 허리벨트:폴리에스터 70% 폴리우레탄 30%,K.BEIGE,"30(78),32(82),34(86),36(90)",(주)아이더,베트남,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[에센셜 카고 일자 팬츠]- 착용 계절 : 봄
- 핏 : 스탠다드 핏
- 사이드 포켓 다테일의 카고형 일자 팬츠
- 신축성이 우수한 나일론 스판 소재를 적용하여 아웃도어 활동에 적합한 착용감 제공
- 허벅지 양쪽에 벨크로가 내장된 포켓을 적용하여 수납성과 디자인 포인트를 제공
- 좌우 사이드 이밴드가 적용된 오픈형 팬츠
- 벨트가 함께 제공되어 착장에 용이",https://contents.k-village.co.kr/Prod/2024/D/DMP24302KE/DMP24302KE_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,149000,,,,,
https://www.k-village.co.kr/goods/DWM24104JW,ESSENTIAL (에센셜) 여성 반팔 방풍 자켓 (Forest Khaki),"겉감:나일론 100% , 안감:폴리에스터 100%",Forest khaki,"S,M,L,XL",(주)아이더,인도네시아,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[트렌디한 반팔 소매 디자인의  ESSENTIAL (에센셜) β 반팔 방풍 자켓]
- 착용 계절 : 여름
- 핏 : 타이트 하지 않고 편안하게 입을 수 있는 핏
- 기장 : 일반 기장보다 조금 크롭한 기장감 (S 사이즈 기준 기장 58CM)
- 뜨거운 여름시즌까지 착용 가능한 가볍고 청량한 저데니아 소재
- 트렌디한 반팔 소매 디자인과 크롭한 기장감으로 세련된 연출
- 후드 일체형 스타일로 캐쥬얼하게 착장하기 좋은 제품",https://contents.k-village.co.kr/Prod/2024/D/DWM24104JW/DWM24104JW_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,159000,,,,,
https://www.k-village.co.kr/goods/DMP242025Y,ESSENTIAL (에센셜) 몰리스 남성 긴팔짚업 티셔츠 (P/Gold),겉감1:폴리에스터 88% 폴리우레탄 12% / 겉감2:폴리에스터 88% 폴리우레탄 12%,P/GOLD,"M,L,XL,XXL",(주)아이더,베트남,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[봄 남성 와플 조직 긴팔짚업 티셔츠]
- 착용계절 : 봄
- 핏 : 레귤러 핏
- 신축성이 우수한 와플 조직 소재 적용하여 편안한 착용감을 제공합니다.    
- 심플한 디자인에 네크 배색 포인트 디테일을 적용하여 디자인 포인트를 강조합니다.
- 베이직한 디자인과 화사한 컬러감으로 활용도가 높은 제품입니다.",https://contents.k-village.co.kr/Prod/2024/D/DMP242025Y/DMP242025Y_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,99000,,,,,
https://www.k-village.co.kr/goods/DMM24202LT,ESSENTIAL (에센셜) 그래픽 프린트 남성 반팔짚업 티셔츠 (Light Mint),"겉감2:폴리우레탄 8% , 겉감1:폴리에스터 92% , 겉감1:폴리우레탄 8% , 겉감2:폴리에스터 92%",Light Mint,"M,L,XL,XXL",(주)아이더,인도네시아,2024년 02월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[여름 남성 그래픽 프린트 반팔짚업 티셔츠]
- 착용계절 : 여름
- 핏 : 레귤러 핏
- 통기성이 우수한 에어메쉬 소재 적용한 제품으로 여름철 시원하고 쾌적한 착용감을 제공합니다.
- 전판 포인트 DTP 프린트 작업을 통해 선명한 컬러감을 제공합니다.
- 베이직한 디자인과 화사한 컬러감으로 활용도가 높은 제품입니다.",https://contents.k-village.co.kr/Prod/2024/D/DMM24202LT/DMM24202LT_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,89000,,,,,
https://www.k-village.co.kr/goods/DWM24161K8,AIRY (에어리) 여성 모노메쉬 숏 경량 자켓 (D/Khaki),"겉감:나일론 100% , 안감:폴리에스터 100%",Dark Khaki,"XS,M,L",(주)아이더,미얀마,2024년 02월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[ICE 원사로 더 시원해진 모노메쉬 소재가 적용된 여성용 모노메쉬 숏 경량 자켓]
- 접촉 냉감, 속건이 뛰어난 Kineti Cool 원사가 적용되어 더 쾌적한 사용감을 선사합니다.
- 23년보다 더 부드러운 터치감에, ICE 원사로 업그레이드 되어 한 여름철까지 가벼우면서도 시원하게 착용 가능합니다.
- 여름에는 차가운 에어컨 바람을 막아주는 용도로, 습도가 높은 장마철에는 모노메쉬 소재의 쾌적한 착용감을 느껴보세요.
- 착용 계절 : 여름
- 핏 : 타이트 하지 않고 편안하게 입을 수 있는 핏
- 기장 : 일반 기장보다 조금 크롭한 기장감 (S 사이즈 기준 기장 58CM)
- 스텐드 넥 디자인으로 데일리하게 착용하기 좋은 제품입니다.
- 밑단 부분은 스트링이 내장되어 핏 조절이 가능합니다.
- 소매는 E-BAND가 내장되어 편안한 착용감을 제공합니다.
- 양 사이드 주머니는 지퍼로 마감하여 소지품을 수납하기 용이합니다.
- 소매 부분 와펜이 포인트로 적용되었습니다.

* Kineti Cool 설명
 Kineti Cool은 섬유 안에 영구적으로 고착되어 있는 쿨링 기술에 기초를 둔 섬유입니다.
 천연 광물과 안전한 희귀 광물의 혼합물을 사용하여, 몸의 수분과 온도에 반응하여
 기후에 관계없이 오랜 시간 동안 시원함을 제공합니다.
 Kineti Cool의 분자 구조는 많은 물의 중량을 흡수하는 동굴 형태의 구조를 가졌습니다.
 땀과 같은 수분이 존재할 때, 공기가 증발하여 냉감 감각을 만드는 동시에,
 즉각적으로 에너지와 열을 이동하게 하여 차가움을 제공해줍니다.
 이 과정은 지속적으로 일관되게 작용하여, 오랜 시간 동안 시원하게 유지해줍니다",https://contents.k-village.co.kr/Prod/2024/D/DWM24161K8/DWM24161K8_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,169000,,,,,
https://www.k-village.co.kr/goods/DWM24287W2,POP 아이스 스트라이프 여성 반팔 폴로 티셔츠 (White),겉감:나일론 80% 폴리에스터 12% 폴리우레탄 8%,White,"S,M,L,XL",(주)아이더,인도네시아,2023년 11월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[효성의 ICE SKIN 원사를 사용하여 접촉냉감이 우수한 여성용 스트라이프 폴로 티셔츠]
- 착용 계절 : 여름
- 피부에 닿자마자 차가움을 느낄 수 있는 소재로, 한 여름까지 착용하기 좋은 제품입니다.
- 파스텔톤의 컬러감과 카라넥이 캐쥬얼한 무드를 연출해줍니다.
- 가슴에 아이더 로고 전사로 포인트를 주었습니다.
- 단추로 오픈/클로징이 가능한 스타일입니다.
- 세탁 시 단독세탁으로 관리가 필요합니다.",https://contents.k-village.co.kr/Prod/2024/D/DWM24287W2/DWM24287W2_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,129000,,,,,
https://www.k-village.co.kr/goods/DMM24256G6,BLANC (블랑) 남성 반팔 라운드 티셔츠 (Kiwi),겉감:폴리에스터 100%,kiwi,"M,L,XL,XXL",(주)아이더,인도네시아,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[부드러운 터치감과 신축성이 우수한 Sorona 잠재권축사 소재가 적용된 여성용 반팔 라운드 티셔츠]
- 착용 계절 : 여름
- 핏 : 레귤러 핏
- 기장 : 기본 기장 (L 사이즈 기준 68CM)
- 일상생활부터 아웃도어 활동까지 편안한 착용감과 우수한 흡한속건 기능을 제공합니다.
- 베이직한 디자인과 컬러감으로 활용도가 높은 제품입니다.
- KIWI, SAND BEIGE 2컬러와 WHITE, BLACK 2컬러 각각 다른 모티브의 그래픽이 적용됨.",https://contents.k-village.co.kr/Prod/2024/D/DMM24256G6/DMM24256G6_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,59000,,,,,
https://www.k-village.co.kr/goods/DMP24255Z1,VERSATILE (버서틀) 남성 긴팔 라운드 티셔츠 (Black),겉감:폴리에스터 100% / 배색:나일론 89% 폴리우레탄 11%,Black,"M,L,XL,XXL",(주)아이더,베트남,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[부드러운 터치감과 신축성이 우수한 Sorona 잠재권축사 소재가 적용된 남성용 긴팔 라운드 티셔츠]
- 착용 계절 : 봄
- 핏 : 레귤러 핏
- 기장 : 일반 기장 (L 사이즈 기준 69CM)
- 일상생활부터 아웃도어 활동까지 편안한 착용감과 우수한 흡한속건 기능을 제공합니다.
- 가슴 우븐 배색 포켓 포인트가 적용되었고, 가벼운 수납이 가능합니다.
- 소매에는 실리콘 프린트 로고가 적용되었습니다.",https://contents.k-village.co.kr/Prod/2024/D/DMP24255Z1/DMP24255Z1_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,89000,,,,,
https://www.k-village.co.kr/goods/DMP22343Z1,CORDURA DETACHABLE (코듀라 디테쳐블) 남성 우븐 팬츠,겉감 나일론 87% 폴리우레탄 13% 안감 폴리에스터 100%,Black,"S,M,L,XL",(주)아이더,베트남,2021년12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1644-7781,"< CORDURA 원단의 디테쳐블 팬츠>
-CORDURA LOGO 를 디자인 모티브로한 제품
-스트레치가 우수한 RIP STOP 소재 적용 
-핏감과 활동성이 뛰어난 제품",https://contents.k-village.co.kr/Prod/2022/D/DMP22343Z1/DMP22343Z1_DF_01.JPG/k2dims/resize/520/extent/520x694/optimize,159000,,,,,
https://www.k-village.co.kr/goods/DWM24384C2,POP 여름 여성 하이킹 7부 팬츠 (L/Grey),겉감:나일론 90% 폴리우레탄 10% / 안감:폴리에스터 100%,Light Grey,"27(70),28(73),29(76)",(주)아이더,베트남,2023년 10월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[시원한 터치감의 나일론 스트레치 소재가 적용된 여성용 하이킹 7부 팬츠]
- 착용 계절 : 여름
- 핏 : 슬림 핏
- 허리에는 벨트 고리, 사이드에는 밴드가 내장되어 편안하게 착용할 수 있습니다.
- 사이드 포켓과 백 포켓은 지퍼로 마감하여 수납력이 좋습니다.
- 무릎에 절개와 다트, 밑단에는 트임이 있어 활동성이 좋은 제품입니다.",https://contents.k-village.co.kr/Prod/2024/D/DWM24384C2/DWM24384C2_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,129000,,,,,
https://www.k-village.co.kr/goods/DWM24101F3,ESSENTIAL (에센셜) 여성 플레르 하이브리드 자켓 (Y/Mustard),겉감1:나일론 90% 폴리우레탄 10% / 겉감2:폴리에스터 96% 폴리우레탄 4% / 안감:폴리에스터 100%,YELLOW MUSTARD,"S,M,L,XL",(주)아이더,베트남,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[흡한속건이 뛰어난 용융사 배색의 ESSENTIAL (에센셜) β 플레르 하이브리드 자켓]
- 착용 계절 : 여름
- 핏 : 레귤러 핏
- 기장 : 힙까지 오는 기장감 (S 사이즈 기준 기장 62CM)
- 여름시즌 가볍게 착용하기 좋은 저데니아 경량 소재와 흡한속건 및 통기성이 뛰어난 용융사 소재를 하이브리드한 제품
- 용융사 배색이 허리까지 감싸 날씬해 보이는 효과
- 후드 탈부착으로 다양한 연출이 가능한 제품
- 총장 길이와 핏을 조정할 수 있는 밑단 스트링
- 소매로 유입되는 바람을 차단해주며 소매 기장감을 조정할 수 있는 벨크로 비죠 
- 외부 활동시 수납이 편리한 포켓 지퍼",https://contents.k-village.co.kr/Prod/2024/D/DWM24101F3/DWM24101F3_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,189000,,,,,
https://www.k-village.co.kr/goods/DWP24252K6,DAILY (데일리) 여성 MTM 티셔츠 (L/Khaki),겉감:폴리에스터 59% 면 41% / 배색:면 93% 폴리우레탄 7%,Light Khaki,"S,M,L",(주)아이더,베트남,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[부드러운 터치감이 특징인 면/폴리 혼방 소재가 적용된 여성용 맨투맨 티셔츠]
- 착용 계절 : 봄
- 핏 : 레귤러 핏
- 기장 : 일반 기장
- 부드러운 표면과, 백면은 고르게 짜여진 이중지 소재를 적용하여 착용감이 우수합니다.
- 밑단에는 스트링이 내장되어 일반 맨투맨과는 달리 밑단이 조여지는 형태로도 핏 조절이 가능합니다.
- 넥 부분에는 부드럽고 신축성이 좋은 립으로 마감하여 편안한 착용감을 제공합니다.
- 어꺠는 라글란 디자인으로 떨어지는 형태입니다.
- 가슴에는 그래픽 프린트가 포인트로 적용되었습니다.",https://contents.k-village.co.kr/Prod/2024/D/DWP24252K6/DWP24252K6_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,99000,,,,,
https://www.k-village.co.kr/goods/DWP24382JW,POP 봄 여성 하이킹 팬츠 (Forest khaki),겉감:나일론 89% 폴리우레탄 11% / 안감:폴리에스터 100% / 허리벨트:폴리에스터 100%,Forest khaki,"26(67),27(70),28(73),29(76),30(79)",(주)아이더,베트남,2023년 11월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[나일론 스판 이중직 소재가 적용된 여성용 하이킹 팬츠]
- 착용 계절 : 봄
- 핏 : 슬림 핏
- 신축성이 우수한 소재로 아웃도어 활동에 적합한 제품입니다.
- 벨트가 함께 제공되며, 허리 사이드에는 밴드가 내장되어 편안하게 착용할 수 있습니다.
- 사이드 포켓과 백 포켓은 지퍼로 마감하여 수납력이 좋습니다.
- 세로로 절개 스티치가 적용되어 더 슬림해 보이는 핏을 연출해줍니다.",https://contents.k-village.co.kr/Prod/2024/D/DWP24382JW/DWP24382JW_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,165000,,,,,
https://www.k-village.co.kr/goods/DMP24332C2,ESSENTIAL (에센셜) 남성 테크 팬츠 (L/Grey),겉감:나일론 93% 폴리우레탄 7% / 안감:폴리에스터 100% / 허리벨트:폴리에스터 70% 폴리우레탄 30%,Light Grey,"30(78),32(82),34(86),36(90)",(주)아이더,베트남,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[신축성이 우수한 이중직 소재를 적용한 에센셜 테크니컬 팬츠]
- 착용 계절 : 봄
- 핏 : 슬림핏
- 신축성이 우수한 나일론 스판 이중직 소재를 적용하여 편안한 활동성 제공
- 무릎 부분 다트 기법과 인심안쪽 거젯 기법을 적용하여 다양한 아웃도어 활동시 편안하게 착용 가능
- 사이드 포켓과 뒤 양쪽 포켓을 적용하여 우수한 수납 공간 제공
- 오금 부분 타공 디테일을 적용하여 쾌적한 착용이 가능한 제품
- 벨트가 함께 제공되어 착장에 용이",https://contents.k-village.co.kr/Prod/2024/D/DMP24332C2/DMP24332C2_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,159000,,,,,
https://www.k-village.co.kr/goods/DMM24389C6,POP 여름 트리코트 남성 7부 팬츠 (D/Grey),겉감:나일론 77% 폴리우레탄 23%,Dark Grey,"M,L,XL,XXL",(주)아이더,인도네시아,2023년 11월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[활동성이 우수한 트리코트 소재가 적용된 남성용 7부 팬츠]
- 착용 계절 : 여름
- 허리 전체 이밴드가 적용되어 편안한 착용감이 특징입니다.
- 허리 안사양에는 스트링이 적용되어 사이즈 조절이 가능합니다.
- 아이더 로고 전사가 적용됨.
- 사이드 포켓을 통한 가벼운 수납이 가능함.
- DMM24186 트리코트 트레이닝 자켓과 셋트로 착장해보세요.",https://contents.k-village.co.kr/Prod/2024/D/DMM24389C6/DMM24389C6_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,115000,,,,,
https://www.k-village.co.kr/goods/DMM24390Z1,POP 여름 트리코트 남성 5부 팬츠 (Black),겉감:나일론 77% 폴리우레탄 23%,Black,"M,L,XL,XXL,XXXL",(주)아이더,인도네시아,2023년 11월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[활동성이 욱수한 트리코트 소재가 적용된 남성용 5부 팬츠]
- 착용 계절 : 여름
- 허리 전체 이밴드가 적용되어 편안한 착용감이 특징입니다.
- 허리 안사양에는 스트링이 적용되어 사이즈 조절이 가능합니다.
- 아이더 로고 전사가 적용됨.
- 사이드 포켓을 통한 가벼운 수납이 가능함.
- DMM24186 트리코트 트레이닝 자켓과 셋트로 착장해보세요.",https://contents.k-village.co.kr/Prod/2024/D/DMM24390Z1/DMM24390Z1_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,95000,,,,,
https://www.k-village.co.kr/goods/DMP23201Z8,NEO 2.3 (네오 2.3) 남성 집업 티셔츠 (Tar),겉감:나일론 90% 폴리우레탄 10% / 안감:폴리에스터100%,Tar,"M,L,XL,XXL",(주)아이더,인도네시아,22년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[봄 남성 우븐 집업 아노락 티셔츠]
-소프트하고 스트레치성이 우수한 우븐 사용
-가슴 프린트 및 포켓 사양 등 디자인 포인트 부여 
-DMP23302 팬츠 셋업 코디 가능",https://contents.k-village.co.kr/Prod/2023/D/DMP23201Z8/DMP23201Z8_DF_01.JPG/k2dims/resize/520/extent/520x694/optimize,149000,,,,,
https://www.k-village.co.kr/goods/DWM24204C2,ICE LONG G (아이스롱 G) 여성 긴팔짚업 티셔츠 (L/Grey),"겉감1:나일론 93% , 겉감2:폴리우레탄 18% , 겉감1:폴리우레탄 7% , 겉감2:나일론 82%",Light Grey,"S,M,L,XL",(주)아이더,인도네시아,2024년 01월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[여름 여성 아이스 롱 짚업 티셔츠]
- 착용계절 : 여름
- 핏 : 슬림 핏
- 신축성이 우수한 저지 소재와 냉감 하이게이지 소재를 하이브리드 적용하여 가벼운 착장을 제안합니다.
- 아이더 ICE-TECH 냉감 자일리톨 가공 프린트를 소매 적용하여 여름철 시원하고 쾌적한 착용감을 제공합니다.
- 네크라인에 접촉냉감의 ICE 밴드를 적용하여 시원하고 쾌적한 착용감을 제공합니다.
- 아이더 독자기술인 'ICE TECH' 프린트가 포인트로 적용되었습니다.
- 베이직한 디자인과 컬러감으로 활용도가 높은 제품입니다.",https://contents.k-village.co.kr/Prod/2024/D/DWM24204C2/DWM24204C2_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,109000,,,,,
https://www.k-village.co.kr/goods/DWM24361B8,NEO ICE (네오 아이스) 여성 리얼 데님 팬츠 (Blue),"겉감:면 66% , 겉감:나일론 31% , 겉감:폴리우레탄 3%",Blue,"XS,M",(주)아이더,중국,2024년 01월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[ICE 원사로 더 시원해진 여성용 리얼 데님 팬츠]
- 접촉 냉감, 속건이 뛰어난 Kineti Cool 원사가 적용되어 더 쾌적한 사용감을 선사합니다.
- 착용 계절 : 여름
- 핏 : 세미 와이드 핏
- 여름에도 입을 수 있는 청바지가 필요한 분들께 적극 추천하는 데님 팬츠입니다.
- 다시 돌아온 ICE DENIM 팬츠 시리즈! ICE 원사로 시원함이 UPGRADE 되었습니다.
- 트렌디한 세미 와이드 핏으로, 올드하지 않은 아이더만의 FIT을 제안합니다.
- 세로로 절개가 있는 디자인으로, 다리가 길어보이는 효과를 줍니다.
- 허리에는 E-BAND가 적용되어 편안한 착용감을 제공합니다.
- 진청 (BLUE), 중청 (ICE BLUE) 두 컬러로 제안합니다. 
- 리얼 데님으로 세탁 시 찬물 단독 세탁이 필요합니다.

* Kineti Cool 설명
 Kineti Cool은 섬유 안에 영구적으로 고착되어 있는 쿨링 기술에 기초를 둔 섬유입니다.
 천연 광물과 안전한 희귀 광물의 혼합물을 사용하여, 몸의 수분과 온도에 반응하여
 기후에 관계없이 오랜 시간 동안 시원함을 제공합니다.
 Kineti Cool의 분자 구조는 많은 물의 중량을 흡수하는 동굴 형태의 구조를 가졌습니다.
 땀과 같은 수분이 존재할 때, 공기가 증발하여 냉감 감각을 만드는 동시에,
 즉각적으로 에너지와 열을 이동하게 하여 차가움을 제공해줍니다.
 이 과정은 지속적으로 일관되게 작용하여, 오랜 시간 동안 시원하게 유지해줍니다",https://contents.k-village.co.kr/Prod/2024/D/DWM24361B8/DWM24361B8_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,159000,,,,,
https://www.k-village.co.kr/goods/DMP24332Z1,ESSENTIAL (에센셜) 남성 테크 팬츠 (Black),겉감:나일론 93% 폴리우레탄 7% / 안감:폴리에스터 100% / 허리벨트:폴리에스터 70% 폴리우레탄 30%,Black,"30(78),32(82),34(86),36(90)",(주)아이더,베트남,2023년 12월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[신축성이 우수한 이중직 소재를 적용한 에센셜 테크니컬 팬츠]
- 착용 계절 : 봄
- 핏 : 슬림핏
- 신축성이 우수한 나일론 스판 이중직 소재를 적용하여 편안한 활동성 제공
- 무릎 부분 다트 기법과 인심안쪽 거젯 기법을 적용하여 다양한 아웃도어 활동시 편안하게 착용 가능
- 사이드 포켓과 뒤 양쪽 포켓을 적용하여 우수한 수납 공간 제공
- 오금 부분 타공 디테일을 적용하여 쾌적한 착용이 가능한 제품
- 벨트가 함께 제공되어 착장에 용이",https://contents.k-village.co.kr/Prod/2024/D/DMP24332Z1/DMP24332Z1_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,159000,,,,,
https://www.k-village.co.kr/goods/DMP24303Z1,OUTSEAM (아웃심) 남성 테크 팬츠 (Black),겉감:나일론 93% 폴리우레탄 7% / 안감:폴리에스터 100% / 허리벨트:폴리에스터 70% 폴리우레탄 30%,Black,"30(78),32(82),34(86),36(90),38(96)",(주)아이더,베트남,2024년 01월,관련법 및 소비자 분쟁 해결 규정에 따름,본사 고객상담실 / 1533-1631,"[에센셜 아웃심 테크니컬 팬츠]
- 착용 계절 : 봄
- 핏 : 슬림핏
- 베이직한 디자인의 아웃심 테크니컬 팬츠
- 신축성이 우수한 나일론 스판 이중직 소재를 적용하여 아웃도어 활동에 적합한 착용감 제공
- 바지 옆선 안쪽에 HOT-MELT 기법의 심테이프를 적용하여 시접이 몸에 닿지않아 착용감이 우수 
- 벨트가 함께 제공되어 착장에 용이",https://contents.k-village.co.kr/Prod/2024/D/DMP24303Z1/DMP24303Z1_DF_01.jpg/k2dims/resize/520/extent/520x694/optimize,159000,,,,,
