,Unnamed: 0,url,Model_Name,Color,Product_Features,Main_Image,Selling_Price,Product_Type,Gender,Down_Feather_Percentage,Natural_Leather_Percentage,PU_Percentage,Carbon_Percentage,Waterproof,Breathable,Abrasion_Resistance,Elasticity,Ultra_Lightweight,Insulation,Windproof,Lightweight,Heating,man,woman
1973,1973,https://www.thenorthfacekorea.co.kr/product/NS81R12D,캠퍼스 슬라이드,Cool_gray,"LIGHT-WEIGHT하고 쿠션성이 아주 좋은 슬라이드 제품이며 발등을 전체적으로 감싸는 덮개 구조로 가벼운 무게와 편안한 착화감을 제공합니다.
또한 간편한 세척과 빠른 건조가 가능한 제품입니다.
- 무게: 150g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 아주 좋은 슬라이드 제품이며 발등을 전체적으로 감싸는 덮개 구조로 가벼운 무게와 편안한 착화감을 제공합니다.
또한 간편한 세척과 빠른 건조가 가능한 제품입니다.
- 무게: 150g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS81R12D_NS81R12D_primary.jpg,49000,Slide/Mule,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1974,1974,https://www.thenorthfacekorea.co.kr/product/NS81R12J,캠퍼스 슬라이드,Pale_pink,"LIGHT-WEIGHT하고 쿠션성이 아주 좋은 슬라이드 제품이며 발등을 전체적으로 감싸는 덮개 구조로 가벼운 무게와 편안한 착화감을 제공합니다.
또한 간편한 세척과 빠른 건조가 가능한 제품입니다.
- 무게: 150g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 아주 좋은 슬라이드 제품이며 발등을 전체적으로 감싸는 덮개 구조로 가벼운 무게와 편안한 착화감을 제공합니다.
또한 간편한 세척과 빠른 건조가 가능한 제품입니다.
- 무게: 150g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 아주 좋은 슬라이드 제품이며 발등을 전체적으로 감싸는 덮개 구조로 가벼운 무게와 편안한 착화감을 제공합니다.
또한 간편한 세척과 빠른 건조가 가능한 제품입니다.
- 무게: 150g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS81R12J_NS81R12J_primary.jpg,49000,Slide/Mule,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1975,1975,https://www.thenorthfacekorea.co.kr/product/NS81R12K,캠퍼스 슬라이드,Brown,"LIGHT-WEIGHT하고 쿠션성이 아주 좋은 슬라이드 제품이며 발등을 전체적으로 감싸는 덮개 구조로 가벼운 무게와 편안한 착화감을 제공합니다.
또한 간편한 세척과 빠른 건조가 가능한 제품입니다.
- 무게: 150g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 아주 좋은 슬라이드 제품이며 발등을 전체적으로 감싸는 덮개 구조로 가벼운 무게와 편안한 착화감을 제공합니다.
또한 간편한 세척과 빠른 건조가 가능한 제품입니다.
- 무게: 150g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 아주 좋은 슬라이드 제품이며 발등을 전체적으로 감싸는 덮개 구조로 가벼운 무게와 편안한 착화감을 제공합니다.
또한 간편한 세척과 빠른 건조가 가능한 제품입니다.
- 무게: 150g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS81R12K_NS81R12K_primary.jpg,49000,Slide/Mule,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1976,1976,https://www.thenorthfacekorea.co.kr/product/NS81R12L,캠퍼스 슬라이드,Lime,"LIGHT-WEIGHT하고 쿠션성이 아주 좋은 슬라이드 제품이며 발등을 전체적으로 감싸는 덮개 구조로 가벼운 무게와 편안한 착화감을 제공합니다.
또한 간편한 세척과 빠른 건조가 가능한 제품입니다.
- 무게: 150g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 아주 좋은 슬라이드 제품이며 발등을 전체적으로 감싸는 덮개 구조로 가벼운 무게와 편안한 착화감을 제공합니다.
또한 간편한 세척과 빠른 건조가 가능한 제품입니다.
- 무게: 150g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 아주 좋은 슬라이드 제품이며 발등을 전체적으로 감싸는 덮개 구조로 가벼운 무게와 편안한 착화감을 제공합니다.
또한 간편한 세척과 빠른 건조가 가능한 제품입니다.
- 무게: 150g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS81R12L_NS81R12L_primary.jpg,49000,Slide/Mule,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1977,1977,https://www.thenorthfacekorea.co.kr/product/NS81R13A,베이직 슬라이드,Black,"LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
아웃솔에는 미끄럼 방지 러버가 TNF HALF DOME LOGO 문양으로 적용되어 있습니다.
- 무게: 150g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
아웃솔에는 미끄럼 방지 러버가 TNF HALF DOME LOGO 문양으로 적용되어 있습니다.
- 무게: 150g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS81R13A_NS81R13A_primary.jpg,39000,Slide/Mule,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1978,1978,https://www.thenorthfacekorea.co.kr/product/NS81R13B,베이직 슬라이드,Grayish_khaki,"LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
아웃솔에는 미끄럼 방지 러버가 TNF HALF DOME LOGO 문양으로 적용되어 있습니다.
- 무게: 150g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
아웃솔에는 미끄럼 방지 러버가 TNF HALF DOME LOGO 문양으로 적용되어 있습니다.
- 무게: 150g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS81R13B_NS81R13B_primary.jpg,39000,Slide/Mule,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1979,1979,https://www.thenorthfacekorea.co.kr/product/NS81R13C,베이직 슬라이드,Beige,"LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
아웃솔에는 미끄럼 방지 러버가 TNF HALF DOME LOGO 문양으로 적용되어 있습니다.
- 무게: 150g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
아웃솔에는 미끄럼 방지 러버가 TNF HALF DOME LOGO 문양으로 적용되어 있습니다.
- 무게: 150g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS81R13C_NS81R13C_primary.jpg,39000,Slide/Mule,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1980,1980,https://www.thenorthfacekorea.co.kr/product/NS81R13D,베이직 슬라이드,Cream,"LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
아웃솔에는 미끄럼 방지 러버가 TNF HALF DOME LOGO 문양으로 적용되어 있습니다.
- 무게: 150g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
아웃솔에는 미끄럼 방지 러버가 TNF HALF DOME LOGO 문양으로 적용되어 있습니다.
- 무게: 150g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS81R13D_NS81R13D_primary.jpg,39000,Slide/Mule,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1981,1981,https://www.thenorthfacekorea.co.kr/product/NS81R52K,에픽 슬라이드,Black,"LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
- 무게: 약 115g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
- 무게: 약 115g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
- 무게: 약 115g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS81R52K_NS81R52K_primary.jpg,39000,Slide/Mule,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1982,1982,https://www.thenorthfacekorea.co.kr/product/NS81R52L,에픽 슬라이드,Mint,"LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
- 무게: 약 115g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
- 무게: 약 115g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
- 무게: 약 115g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS81R52L_NS81R52L_primary.jpg,39000,Slide/Mule,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1983,1983,https://www.thenorthfacekorea.co.kr/product/NS81R52M,에픽 슬라이드,Pink,"LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
- 무게: 약 115g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
- 무게: 약 115g (250mm 반족 기준)
LIGHT-WEIGHT하고 쿠션성이 좋은 사계절용 기본형 덮개 슬라이드 제품입니다.
TNF LOGO를 몰딩하여 양각으로 돌출되어 있습니다.
- 무게: 약 115g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS81R52M_NS81R52M_primary.jpg,39000,Slide/Mule,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1984,1984,https://www.thenorthfacekorea.co.kr/product/NS82R11A,피오르 샌들,Black,"자연의 협곡에서 영감을 받아 디자인된 제품으로 전체적으로 동그란 형태의 아웃솔과 물결 무늬가 포인트입니다.
측면에는 도트 형태의 웨빙테이프를 적용하여 아웃도어 감성을 살렸으며 착화에 용이하도록 스토퍼를 사용한 QUICK LACING 구조를 적용하였습니다.
샌드위치 메쉬와 측면의 윈도우 패턴은 통풍성을 강조하며 풋배드는 인체의 발형태에 맞게 설계되어 최적의 착화감을 제공합니다.
- 무게: 340g (260mm 반족 기준)
자연의 협곡에서 영감을 받아 디자인된 제품으로 전체적으로 동그란 형태의 아웃솔과 물결 무늬가 포인트입니다.
측면에는 도트 형태의 웨빙테이프를 적용하여 아웃도어 감성을 살렸으며 착화에 용이하도록 스토퍼를 사용한 QUICK LACING 구조를 적용하였습니다.
샌드위치 메쉬와 측면의 윈도우 패턴은 통풍성을 강조하며 풋배드는 인체의 발형태에 맞게 설계되어 최적의 착화감을 제공합니다.
- 무게: 340g (260mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000051051/NS82R11A.jpg,179000,Sandals,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1985,1985,https://www.thenorthfacekorea.co.kr/product/NS82R11B,피오르 샌들,Lilac,"자연의 협곡에서 영감을 받아 디자인된 제품으로 전체적으로 동그란 형태의 아웃솔과 물결 무늬가 포인트입니다.
측면에는 도트 형태의 웨빙테이프를 적용하여 아웃도어 감성을 살렸으며 착화에 용이하도록 스토퍼를 사용한 QUICK LACING 구조를 적용하였습니다.
샌드위치 메쉬와 측면의 윈도우 패턴은 통풍성을 강조하며 풋배드는 인체의 발형태에 맞게 설계되어 최적의 착화감을 제공합니다.
- 무게: 340g (260mm 반족 기준)
자연의 협곡에서 영감을 받아 디자인된 제품으로 전체적으로 동그란 형태의 아웃솔과 물결 무늬가 포인트입니다.
측면에는 도트 형태의 웨빙테이프를 적용하여 아웃도어 감성을 살렸으며 착화에 용이하도록 스토퍼를 사용한 QUICK LACING 구조를 적용하였습니다.
샌드위치 메쉬와 측면의 윈도우 패턴은 통풍성을 강조하며 풋배드는 인체의 발형태에 맞게 설계되어 최적의 착화감을 제공합니다.
- 무게: 340g (260mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R11B_NS82R11B_primary.jpg,179000,Sandals,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1986,1986,https://www.thenorthfacekorea.co.kr/product/NS82R11C,피오르 샌들,Cream,"자연의 협곡에서 영감을 받아 디자인된 제품으로 전체적으로 동그란 형태의 아웃솔과 물결 무늬가 포인트입니다.
측면에는 도트 형태의 웨빙테이프를 적용하여 아웃도어 감성을 살렸으며 착화에 용이하도록 스토퍼를 사용한 QUICK LACING 구조를 적용하였습니다.
샌드위치 메쉬와 측면의 윈도우 패턴은 통풍성을 강조하며 풋배드는 인체의 발형태에 맞게 설계되어 최적의 착화감을 제공합니다.
- 무게: 340g (260mm 반족 기준)
자연의 협곡에서 영감을 받아 디자인된 제품으로 전체적으로 동그란 형태의 아웃솔과 물결 무늬가 포인트입니다.
측면에는 도트 형태의 웨빙테이프를 적용하여 아웃도어 감성을 살렸으며 착화에 용이하도록 스토퍼를 사용한 QUICK LACING 구조를 적용하였습니다.
샌드위치 메쉬와 측면의 윈도우 패턴은 통풍성을 강조하며 풋배드는 인체의 발형태에 맞게 설계되어 최적의 착화감을 제공합니다.
- 무게: 340g (260mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000051053/NS82R11C.jpg,179000,Sandals,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1987,1987,https://www.thenorthfacekorea.co.kr/product/NS82R12A,여성 익스플로어 캠프 샌들,Black,"여성 익스플로어 캠프 샌들은 하루 종일 편안한 착용감을 제공하는 푹신한 쿠셔닝으로 설계되었습니다.
발등과 앞발 부분의 벨크로 조정 포인트로 다양한 발 모양에 맞게 조정 가능합니다.
슬라이더 버클이 있는 스트랩으로 발뒤꿈치 부분을 조정 가능합니다.
미드솔은 쿠셔닝이 뛰어난 EVA 소재로 발의 편안함을 제공합니다.
풋베드는 발이 미끄러지지 않도록 돕는 지도 모양의 디자인을 적용하여 안정성을 향상합니다.
아웃솔은 다양한 아웃도어 환경에 최적화된 설계와 서피스 컨트롤(SURFACE CTRL™) 러버의 3.5mm 러그로 거친 지형에서 우수한 접지력 제공합니다.
무게: 230g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R12A_NS82R12A_primary.jpg,89000,Sandals,여성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1988,1988,https://www.thenorthfacekorea.co.kr/product/NS82R12B,여성 익스플로어 캠프 샌들,Light_gray,"여성 익스플로어 캠프 샌들은 하루 종일 편안한 착용감을 제공하는 푹신한 쿠셔닝으로 설계되었습니다.
발등과 앞발 부분의 벨크로 조정 포인트로 다양한 발 모양에 맞게 조정 가능합니다.
슬라이더 버클이 있는 스트랩으로 발뒤꿈치 부분을 조정 가능합니다.
미드솔은 쿠셔닝이 뛰어난 EVA 소재로 발의 편안함을 제공합니다.
풋베드는 발이 미끄러지지 않도록 돕는 지도 모양의 디자인을 적용하여 안정성을 향상합니다.
아웃솔은 다양한 아웃도어 환경에 최적화된 설계와 서피스 컨트롤(SURFACE CTRL™) 러버의 3.5mm 러그로 거친 지형에서 우수한 접지력 제공합니다.
무게: 230g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R12B_NS82R12B_primary.jpg,89000,Sandals,여성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1989,1989,https://www.thenorthfacekorea.co.kr/product/NS82R12C,여성 익스플로어 캠프 샌들,Beige,"여성 익스플로어 캠프 샌들은 하루 종일 편안한 착용감을 제공하는 푹신한 쿠셔닝으로 설계되었습니다.
발등과 앞발 부분의 벨크로 조정 포인트로 다양한 발 모양에 맞게 조정 가능합니다.
슬라이더 버클이 있는 스트랩으로 발뒤꿈치 부분을 조정 가능합니다.
미드솔은 쿠셔닝이 뛰어난 EVA 소재로 발의 편안함을 제공합니다.
풋베드는 발이 미끄러지지 않도록 돕는 지도 모양의 디자인을 적용하여 안정성을 향상합니다.
아웃솔은 다양한 아웃도어 환경에 최적화된 설계와 서피스 컨트롤(SURFACE CTRL™) 러버의 3.5mm 러그로 거친 지형에서 우수한 접지력 제공합니다.
무게: 230g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000046919/NS82R12C-1.jpg,89000,Sandals,여성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,1990,https://www.thenorthfacekorea.co.kr/product/NS82R13A,남성 익스플로어 캠프 샌들,Black,"남성 익스플로어 캠프 샌들은 하루 종일 편안한 착용감을 제공하는 푹신한 쿠셔닝으로 설계되었습니다.
발등과 앞발 부분의 벨크로 조정 포인트로 다양한 발 모양에 맞게 조정 가능합니다.
슬라이더 버클이 있는 스트랩으로 발뒤꿈치 부분을 조정 가능합니다.
미드솔의 쿠셔닝이 뛰어난 EVA 소재로 발의 편안함을 제공합니다.
풋베드는 발이 미끄러지지 않도록 돕는 지도 모양의 디자인을 적용하여 안정성 향상이 됩니다.
아웃솔은 다양한 아웃도어 환경에 최적화된 설계와 서피스 컨트롤(SURFACE CTRL™) 러버의 3.5mm 러그로 거친 지형에서 우수한 접지력 제공합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R13A_NS82R13A_primary.jpg,89000,Sandals,남성,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1991,1991,https://www.thenorthfacekorea.co.kr/product/NS82R13B,남성 익스플로어 캠프 샌들,Olive,"남성 익스플로어 캠프 샌들은 하루 종일 편안한 착용감을 제공하는 푹신한 쿠셔닝으로 설계되었습니다.
발등과 앞발 부분의 벨크로 조정 포인트로 다양한 발 모양에 맞게 조정 가능합니다.
슬라이더 버클이 있는 스트랩으로 발뒤꿈치 부분을 조정 가능합니다.
미드솔의 쿠셔닝이 뛰어난 EVA 소재로 발의 편안함을 제공합니다.
풋베드는 발이 미끄러지지 않도록 돕는 지도 모양의 디자인을 적용하여 안정성 향상이 됩니다.
아웃솔은 다양한 아웃도어 환경에 최적화된 설계와 서피스 컨트롤(SURFACE CTRL™) 러버의 3.5mm 러그로 거친 지형에서 우수한 접지력 제공합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R13B_NS82R13B_primary.jpg,89000,Sandals,남성,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1992,1992,https://www.thenorthfacekorea.co.kr/product/NS82R14A,여성 스키나 샌들 플랫폼,Black,"여성 스키나 플랫폼은 두꺼운 미드솔을 적용하여 키높이 효과를 볼 수 있는 샌들입니다.
앞뒤로 조절 가능한 스트랩으로 최적의 핏을 제공합니다.
미드솔의 쿠셔닝이 뛰어난 EVA 소재로 발의 편안함을 제공합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000046921/NS82R14A.jpg,79000,Sandals,여성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1993,1993,https://www.thenorthfacekorea.co.kr/product/NS82R14B,여성 스키나 샌들 플랫폼,Gray,"여성 스키나 플랫폼은 두꺼운 미드솔을 적용하여 키높이 효과를 볼 수 있는 샌들입니다.
앞뒤로 조절 가능한 스트랩으로 최적의 핏을 제공합니다.
미드솔의 쿠셔닝이 뛰어난 EVA 소재로 발의 편안함을 제공합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R14B_NS82R14B_primary.jpg,79000,Sandals,여성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,1994,https://www.thenorthfacekorea.co.kr/product/NS82R51J,스니커 샌들,Black,"일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)
일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)
일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R51J_NS82R51J_primary.jpg,119000,Sandals,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1995,1995,https://www.thenorthfacekorea.co.kr/product/NS82R51K,스니커 샌들,White_sand,"일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)
일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)
일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000051057/NS82R51K_2.jpg,119000,Sandals,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,1996,https://www.thenorthfacekorea.co.kr/product/NS82R51L,스니커 샌들,Silver,"일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)
일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)
일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R51L_NS82R51L_primary.jpg,119000,Sandals,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1997,1997,https://www.thenorthfacekorea.co.kr/product/NS82R51M,스니커 샌들,Grayish_lilac,"일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)
일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)
일상과 가벼운 아웃도어 활동에서 모두 신을 수 있는 스니커 샌들입니다.
발등에 두 개의 스트랩이 적용되어 편리한 착화가 가능하며
발등 부분에 버클이 디자인 포인트로 적용되었습니다.
속건성이 우수한 MERINO WOOL INSOLE이 적용되어 쾌적함이 유지됩니다.
- 무게: 약 330g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R51M_NS82R51M_primary.jpg,119000,Sandals,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1998,1998,https://www.thenorthfacekorea.co.kr/product/NS82R52J,헥사 럭스 샌들,Black,"여성 키높이 샌들로 엘라스틱 밴드 스트랩 구조는 편안한 착화감을 제공하며 신고 벗기 매우 용이합니다.
- 무게: 184g (250mm 반족 기준)
여성 키높이 샌들로 엘라스틱 밴드 스트랩 구조는 편안한 착화감을 제공하며 신고 벗기 매우 용이합니다.
- 무게: 184g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R52J_NS82R52J_primary.jpg,119000,Sandals,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1999,1999,https://www.thenorthfacekorea.co.kr/product/NS82R52K,헥사 럭스 샌들,Ivory,"여성 키높이 샌들로 엘라스틱 밴드 스트랩 구조는 편안한 착화감을 제공하며 신고 벗기 매우 용이합니다.
- 무게: 184g (250mm 반족 기준)
여성 키높이 샌들로 엘라스틱 밴드 스트랩 구조는 편안한 착화감을 제공하며 신고 벗기 매우 용이합니다.
- 무게: 184g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R52K_NS82R52K_primary.jpg,119000,Sandals,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2000,2000,https://www.thenorthfacekorea.co.kr/product/NS82R52L,헥사 럭스 샌들,Cool_gray,"여성 키높이 샌들로 엘라스틱 밴드 스트랩 구조는 편안한 착화감을 제공하며 신고 벗기 매우 용이합니다.
- 무게: 184g (250mm 반족 기준)
여성 키높이 샌들로 엘라스틱 밴드 스트랩 구조는 편안한 착화감을 제공하며 신고 벗기 매우 용이합니다.
- 무게: 184g (250mm 반족 기준)",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NS82R52L_NS82R52L_primary.jpg,119000,Sandals,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
